1.0,0.0,1.0,0.0
0.9372465188088239,0.03600057463008188,0.9362876293787452,0.03609913793103448
0.8593984739170453,0.08675956519657137,0.8583880059685939,0.08851600985221675
0.8615183634690181,0.08518890963941962,0.8607091257904834,0.08616841133004927
0.8878180576586205,0.06758607479768232,0.8871177849885128,0.06942733990147783
0.8983878150886256,0.06196427716324283,0.8969233319911892,0.06350061576354679
0.9031857723939313,0.059914763204520424,0.9020629544539447,0.05895935960591133
0.10404085389388676,0.8797586553656084,0.10883209777125127,0.8791179187192119
0.0,1.0,0.0,1.0
0.0,1.0,0.0,1.0
0.0,1.0,0.0,1.0
0.13085715982304563,0.9174065028970934,0.13457757987731223,0.9178340517241379
0.010201597339746444,0.9962074414595604,0.01068188815992042,0.9961899630541872
0.0011044802707758084,0.9990997462050472,0.0010895052225195993,0.999384236453202
7.244440485733797E-4,0.99911890054111,6.394921958267213E-4,0.9992687807881774
0.010023455360589056,0.9955274625293301,0.010895052225195993,0.9957281403940886
0.021768949853032866,0.9931714791936025,0.021884844034958908,0.9937269088669951
0.012998426412517443,0.9946655174065029,0.013903034035195756,0.9952278325123153
0.035681838425224904,0.9887659818991524,0.03623789109684754,0.9892626231527094
0.0572785843650723,0.9823588564861371,0.057885886170389145,0.9826046798029556
0.09449838187702266,0.9677824067423263,0.09424220174794533,0.9667872536945813
0.11115465692823848,0.9568452808504525,0.11067951967030625,0.9564732142857143
0.1335530417742941,0.9446248144423693,0.13453021008502877,0.9451200738916257
0.16956147382797424,0.9237082794617631,0.17019966367447478,0.9232219827586207
0.6047920192393338,0.3265143896949672,0.6060254375784562,0.32454587438423643
0.98758350405273,0.004060719245319159,0.9865469789914971,0.0034636699507389164
0.5184762922716072,0.519044198630465,0.5182255275810616,0.5161253078817734
0.37714438407410705,0.7123784896806015,0.376826697614931,0.7107835591133005
0.5317775600486921,0.49800316046545035,0.5324364652660998,0.49688269704433496
0.39529111368427305,0.6939041325480055,0.39565619004760666,0.6921567118226601
0.5594905139396099,0.45287554470143176,0.5597688354136567,0.45020012315270935
0.5546212998426413,0.45724273332375615,0.5562161009923972,0.4567810960591133
0.6260206050889225,0.3405928267011445,0.625636531583809,0.33836206896551724
0.7153944360321843,0.18084566393717377,0.71393382440018,0.1758774630541872
0.749045455895015,0.13904132548005554,0.7477084862982876,0.1359682881773399
0.8623200023752264,0.0289996647991189,0.8617275763245779,0.02990301724137931
0.923125797927615,0.01437532921515108,0.9218635276284314,0.014624384236453201
0.9419079005967756,0.014365752047119667,0.9393192960848866,0.014124076354679802
0.9337430598853953,0.014461523727433798,0.9313374860851236,0.014239532019704433
0.9973159941806954,0.001130105827706747,0.996920963501575,0.0011545566502463055
